File Name,Total Time,Tempo,Song Key,Instruments,Note Count
OpiumOfThePeople.mid,198.92287799999997,130,Unknown,"33, 30",5763
Oracle.mid,226.7645925,170,Unknown,"33, 30",3879
OrangeDrivePalms.mid,293.09709599999996,113,Unknown,"33, 27, 30",4615
OrdinaryStory.mid,283.84587,130,Unknown,"32, 2, 91, 27, 29, 94",5942
OrgyOfDestruction.mid,88.0,120,Unknown,"34, 102, 48, 50, 30",2006
Orion-TheHunter.mid,401.87008000000003,120,Unknown,"2, 34, 17, 81, 50, 24, 30, 31",8412
OstatniTabor copy.mid,186.5492025,71,Unknown,"33, 29, 30",3838
OstatniTabor.mid,217.028532,175,Unknown,"33, 30",6253
OurFirst.mid,60.666606,180,Unknown,"34, 85, 25, 29, 30",1811
OurLadyofSorrows.mid,120.827556,145,Unknown,"34, 29, 30",5222
Outcry.mid,682.4728010458333,85,Unknown,"0, 33, 3, 7, 9, 80, 81, 48, 19, 52, 23, 25, 122, 29, 30",15066
OutInTheCold.mid,381.902696,90,Unknown,"33, 50, 25, 90, 29",3368
Outkast(Live).mid,282.0289680000001,150,Unknown,"34, 27, 29",4606
OutOfMyWay.mid,221.53823999999997,78,Unknown,"33, 30",4007
OutOfTheAshes.mid,218.303696,136,1,"33, 6, 81, 50, 30",4887
OutOfTheShadows.mid,241.85573200000002,116,Unknown,"48, 33, 30, 14",6591
OutOnTheTiles.mid,719.3192928,93,4,"34, 84, 90, 29, 30",6622
OutOnTheWater.mid,32.0,120,Unknown,"24, 48, 122",234
Outshined.mid,312.4463815,94,Unknown,"33, 29, 30",3525
Outside.mid,272.43216,74,Unknown,"24, 26, 32, 30",3738
Overkill - The Years Of Decay.mid,424.6875,128,0,"89, 25, 30",3896
OverkillIi.mid,420.21054699999996,65,Unknown,"25, 34, 30",2120
OvertEnemy.mid,324.70553600000005,136,Unknown,"33, 29",4403
OverTheFalls.mid,137.999862,90,Unknown,"33, 43, 25",2160
OverTheHillsAndFarAway copy.mid,245.80856133333336,136,Unknown,"48, 49, 30, 33",5883
OverTheHillsAndFarAway.mid,303.559758975,91,7,"34, 6, 7, 73, 49, 25, 29, 30",8621
Overture.mid,387.08113899999995,118,Unknown,"33, 40, 48, 112, 50, 30",4492
Overture1928.mid,215.892742,112,0,"0, 33, 76, 108, 48, 80, 81, 52, 25, 27, 30",4971
OzoneBaby.mid,209.99979000000002,140,2,"34, 84, 25, 29, 30",5768
Ozzy Osborne-Mr Crowley.mid,299.420492,91,0,"0, 1, 2, 3, 4, 5, 6, 7, 8",3227
Ozzy Osboure-Old LA Tonight.mid,289.48165701041665,76,Unknown,"1, 80, 53, 24, 25, 29",3378
Ozzy Osbourne -Dee.mid,48.46066582500001,140,0,"32, 48, 49, 24, 25",538
Ozzy Osbourne-Bark at the moon.mid,272.0071723333333,137,Unknown,"32, 33, 34, 99, 29, 30, 31",7299
Ozzy Osbourne-Close my eyes forever.mid,281.700023,64,0,"65, 33, 100, 75, 86, 25, 30",2803
Ozzy Osbourne-Crazy Train.mid,302.0983843833334,67,0,"34, 35, 80, 29, 30",7782
Ozzy Osbourne-Diary of a madman.mid,378.2996873166667,168,3,"0, 33, 40, 48, 49, 52, 25, 30",4918
Ozzy Osbourne-Flying high again.mid,231.31134433333335,122,Unknown,"32, 33, 34, 99, 29, 30",5356
Ozzy Osbourne-Goodbye to romance.mid,321.12660000000005,71,0,"65, 35, 62, 25, 61, 30",2885
Ozzy Osbourne-I don't know.mid,166.66639999999998,144,Unknown,"80, 29",2373
Ozzy Osbourne-I Just Want You.mid,130.3259045,92,Unknown,"97, 80, 84, 52, 29, 30",1753
Ozzy Osbourne-Killer of giants.mid,322.1023007583333,160,0,"35, 41, 48, 49, 50, 30, 89, 27, 29, 25",3780
Ozzy Osbourne-Miracleman.mid,199.9634881666667,138,Unknown,"32, 33, 34, 99, 29, 92, 93, 30",9173
Ozzy Osbourne-My Jakyl doesn't Hyde.mid,223.023122,86,Unknown,"32, 34, 99, 29, 30",3635
Ozzy Osbourne-No more tears.mid,404.51198979166674,110,0,"0, 35, 100, 103, 75, 14, 47, 88, 90, 60, 94",5931
Ozzy Osbourne-Over the moutain.mid,211.97070399999998,137,Unknown,"32, 33, 34, 99, 27, 29, 30",6126
Ozzy Osbourne-Perry Mason.mid,128.89785600000002,97,11,"33, 34, 35, 50, 119, 29, 30",2359
Ozzy Osbourne-Revolution (Mother earth).mid,329.5887896875,108,Unknown,"24, 30, 87",1460
Ozzy Osbourne-SATO.mid,259.10087416666664,120,Unknown,"35, 100, 81, 25, 27, 124, 61, 30",7903
Ozzy Osbourne-Shot in the dark.mid,223.83333333333331,120,Unknown,"32, 34, 35, 99, 29, 30",5344
Ozzy Osbourne-Steal away the night.mid,202.4157867708333,120,Unknown,"80, 34, 29, 30",6355
Ozzy Osbourne-Suicide solution.mid,117.68506750000002,108,Unknown,"32, 33, 99, 29, 30",2276
Paganini5thCaprice(Crossroads).mid,57.076677000000004,190,Unknown,30,481
Painkiller.mid,347.599055,105,Unknown,"33, 29, 30",9726
PallersAndersVisa.mid,88.257888,155,Unknown,"48, 25, 89",1761
Panic.mid,207.61884,105,Unknown,"33, 29, 30",6386
PanicAttack.mid,436.19003999999995,126,Unknown,"0, 33, 71, 11, 45, 15, 48, 81, 18, 52, 30",16139
Pantera-Becoming.mid,185.328,256,0,"33, 27, 29, 31",4647
Pantera-Cemetary Gates.mid,427.15433942447925,121,9,"33, 55, 119, 120, 25, 27, 29, 30, 31",7297
Pantera-Cowboys From Hell.mid,244.1040774557292,116,0,"33, 43, 95, 120, 29, 30, 31",6173
Pantera-Hollow.mid,391.1252352583334,93,0,"70, 34, 27, 30",5810
Pantera-I'm Broken.mid,234.47348100000002,76,7,"33, 53, 30",3709
Pantera-Mouth For War.mid,231.02620933333333,80,7,"81, 29, 30, 33",6715
Pantera-Planet Caravan.mid,228.83707199999998,86,Unknown,"33, 66, 24, 26, 30",2692
Pantera-Walk.mid,319.282528875,115,0,"34, 30",4149
PaperJesus.mid,250.16920800000003,118,Unknown,30,2538
ParadigmShift.mid,522.5821229999999,210,0,"33, 6, 7, 108, 80, 81, 18, 49, 87, 27, 30",11303
Paradise.mid,265.682412,180,Unknown,"33, 82, 50, 29, 30",6567
ParadiseByTheDashboardLight.mid,500.534296875,172,Unknown,"1, 33, 36, 7, 19, 26, 28, 29",17528
ParadiseLost.mid,384.51650737500006,148,Unknown,"89, 1, 66, 34, 71, 48, 25, 27, 29, 30",8102
Paranoid(ShortBlackSabbathCover).mid,52.413703999999996,174,Unknown,"33, 30, 103",2027
Parasite.mid,187.10082669999997,140,0,"34, 44, 29, 30",4512
ParisienneMoonlight.mid,122.964654,85,Unknown,"0, 25, 50",1479
Part2.mid,166.84701900000002,83,Unknown,"25, 42",1433
PartnersInCrime.mid,221.05271999999997,113,0,"81, 34, 30",4203
PassionAndTheOpera.mid,300.0,120,Unknown,"34, 44, 30",7434
PassionRulesTheGame.mid,235.636128,110,Unknown,"27, 84, 29, 30",5801
PastTimeWithGoodCompany.mid,189.152328,118,Unknown,"33, 70, 40, 25, 61",3281
Pathos.mid,85.5,120,Unknown,"24, 25, 101",778
Payback.mid,182.09372896875,205,Unknown,"34, 30",8788
PayphonesAndPills.mid,331.2,100,Unknown,"34, 29, 30",9720
PeaceOfMind.mid,125.99987400000002,70,Unknown,"26, 27, 37, 30",758
Peephole.mid,208.92846,112,Unknown,"33, 27, 29",3404
PeepShowBinge.mid,24.900000000000002,100,Unknown,30,484
PentagramPrayer.mid,173.4,100,Unknown,"45, 48, 19, 52, 116, 115, 92",2055
People=Shit.mid,207.48656400000002,216,Unknown,"34, 30",7590
PeoplePassingBy.mid,540.1286288125,268,Unknown,"33, 3, 37, 25, 26, 30",9939
PerfectDrug.mid,313.44,150,0,"0, 33, 34, 100, 38, 6, 50, 116, 52, 118, 24, 25, 27, 29, 30, 127",10360
PerfectStrangers.mid,312.54285,110,Unknown,"33, 16, 50, 82, 30",5591
PeruvianSkies.mid,419.898245125,104,0,"34, 5, 42, 48, 80, 52, 24, 27, 30",5590
PerVersionOfATruth.mid,309.375,80,Unknown,"33, 29",4091
PerversionsOfPain.mid,207.22846149999998,98,Unknown,"34, 30",7262
PetiteEtude.mid,74.18174400000001,110,Unknown,28,338
Petrucciesque.mid,79.84607399999999,130,Unknown,"48, 33, 27, 29",1383
Phantom_Of_The_Opera.mid,428.70511,160,7,"33, 52, 29, 30",11936
Pharaoh.mid,318.970248,136,0,"0, 33, 48, 88, 25, 30",5763
PharaohSailsToOrion.mid,379.67701900000003,75,Unknown,"0, 33, 14, 48, 85, 91, 30",10422
Pharmaecopia.mid,347.99947799999995,95,Unknown,"33, 27, 36, 29",4632
Phenomenon.mid,231.36762375,106,Unknown,"33, 99, 16, 53, 54, 26, 29, 30",4932
Phoenix.mid,355.32431999999994,154,Unknown,"80, 33, 30, 6",10282
Photograph.mid,232.38072000000003,126,Unknown,"33, 27, 30",4853
PicturedLife.mid,225.56399999999996,132,0,"41, 34, 29",3644
PieceByPiece.mid,126.933573,212,Unknown,"34, 30",5091
PieceOfYourAction.mid,298.78972500000003,124,Unknown,30,1455
Pig.mid,210.90888,66,Unknown,"33, 91, 30",3157
Piggy.mid,265.45428,66,0,"0, 35, 100, 16, 85, 90, 29",3084
Pilgrim.mid,194.31411666666673,110,Unknown,"32, 42, 48, 24, 25",839
PinballMap.mid,244.26830399999997,230,Unknown,"33, 30",7663
Pinion.mid,62.60868000000001,115,0,30,196
PiszJakKamie.mid,216.08983299999997,133,Unknown,"81, 33, 30",4253
Pitiless.mid,195.31029600000002,145,Unknown,"34, 30",4864
PlainsOfDawn.mid,436.63562247500005,72,Unknown,"0, 33, 48, 24, 25, 26, 29, 30",5411
PlanetCaravan.mid,228.83707199999998,86,Unknown,"33, 66, 24, 26, 30",2692
PlanetHell.mid,275.34186,146,Unknown,"33, 72, 42, 10, 48, 52, 54, 88, 60, 61, 30, 127",9352
PlasterCaster.mid,194.4342158333333,137,7,"56, 81, 34, 30",3620
PlasticMan.mid,210.3125,96,Unknown,25,706
PlaszczSkrytobojcy.mid,351.15736799999996,95,Unknown,"99, 33, 27, 30",2581
PlayMe.mid,121.9809735,106,Unknown,"36, 30",2605
PlayMinstrelPlay.mid,256.031478,69,Unknown,"35, 68, 69, 73, 52, 25",8344
PlugMyAssIn.mid,42.272685,132,Unknown,"33, 50, 18, 54, 30",373
PluviusAestivus.mid,287.43125,80,Unknown,"0, 68, 73, 43, 45, 48, 52",2752
PoetryAndProse.mid,24.0,160,Unknown,"36, 30",404
Point.mid,249.042178,198,Unknown,"34, 30",8887
PolarNights.mid,316.5455596541666,125,0,"41, 34, 29",4751
Politics.mid,189.817992,110,Unknown,"36, 30",3403
Pollution.mid,218.88867,108,Unknown,"33, 30",4792
Polyamorous.mid,175.59221695416664,98,Unknown,"81, 29, 30, 33",5082
PoorBoyBlues.mid,263.999944,90,Unknown,"29, 30",2802
PoorTom.mid,190.946875,199,Unknown,"25, 43, 22, 35",3576
PornoCreep.mid,83.47823999999999,69,Unknown,29,431
Porwany.mid,60.0,200,Unknown,30,578
PossumGoesToPrague.mid,64.578864,190,Unknown,"24, 32",563
Postmortem.mid,198.56313699999998,225,Unknown,"34, 30",6977
PourSomeSugarOnMe.mid,243.26052900000002,92,Unknown,"33, 30",2863
PowerMad.mid,185.80608,124,Unknown,"50, 36, 29, 30",8200
PowerMetal.mid,229.92065000000002,140,Unknown,"34, 30",6231
PowerOfTheDragonflame.mid,182.84183099999998,190,Unknown,29,3354
PowerRangersTheme.mid,57.6,100,Unknown,"33, 29, 30",1471
Powerslave.mid,401.37915200000003,134,7,"25, 53, 30, 33",10495
Powersurge.mid,272.275794,145,Unknown,"34, 30",4114
PowerToTheMusic.mid,305.57112300000006,140,Unknown,"34, 30, 95",4519
Praise.mid,236.817945,132,Unknown,"33, 30",5095
Prayer.mid,220.10171799999998,98,Unknown,"36, 30, 68",7044
PrayNightfall.mid,239.99988000000002,102,Unknown,"34, 48, 49, 52, 30",4886
Pre-ignition.mid,308.667923,140,0,"41, 34, 29, 30",8906
Precipitation.mid,230.38458466666665,104,Unknown,"33, 43, 60",3277
Precognition.mid,99.5625,80,Unknown,"24, 25, 28",2107
Predictable.mid,254.49370902708336,160,0,"36, 29, 30, 87",5395
Prelude.mid,238.15360799999996,130,Unknown,"33, 27, 30",3443
Premonition.mid,325.294959225,75,Unknown,"0, 65, 34, 48, 52, 27, 30",7130
PretendWereDead.mid,231.65211600000004,115,Unknown,"34, 30",4485
Pretty.mid,254.420001,92,Unknown,"33, 29, 30",5018
PrettyNoose.mid,249.72948000000002,74,Unknown,"33, 29",9124
PriceToPlay.mid,229.63359599999995,185,Unknown,"36, 29, 30",6251
PrideinPrejudice.mid,249.05813799999996,75,Unknown,"33, 30",5689
PrimalConcreteSledge.mid,137.538324,130,Unknown,"56, 34, 30",3545
PrimalScream.mid,294.90000000000003,100,Unknown,"34, 30",2652
Principessa.mid,242.5,120,Unknown,"0, 33, 35, 51, 29",2938
PrivateProperty.mid,265.57362000000006,122,Unknown,"34, 81, 85, 29, 30",6118
PrivationOfFaithInc.mid,59.99994000000001,140,Unknown,"33, 30",908
Prod.mid,354.86006499999996,93,Unknown,"33, 29",4480
ProfesserNutbuttersHouseOfTreats.mid,398.0,120,Unknown,36,2613
Promises copy.mid,265.45428,132,Unknown,"25, 30, 33",2674
Promises.mid,210.90888,132,Unknown,"27, 29, 30",2318
ProphetsOfWars.mid,358.00678975,132,Unknown,"1, 33, 73, 81, 52, 25, 30, 31",13575
Prosthetics.mid,327.94488299999995,73,Unknown,"34, 29",5718
Proud.mid,191.186224,118,0,"33, 36, 119, 30, 125, 62",4699
Prowler.mid,228.555736,199,7,"33, 52, 29, 30",6270
Psalm69.mid,294.0,160,Unknown,"33, 30",5355
Pst88.mid,162.85707499999998,175,Unknown,"34, 30",3445
Psycho.mid,272.82023999999996,117,Unknown,"33, 48, 25, 27, 30",4450
PsychoCircus.mid,292.25,120,0,"34, 81, 25, 27, 30",5607
PsychoHoliday.mid,321.7505835,102,Unknown,"56, 34, 30",6711
PsychopathyRed.mid,147.75,200,Unknown,"34, 30",6362
PSYCHOSOCIAL.mid,279.777498,135,Unknown,"34, 52, 53, 90, 29, 30, 31",8194
PuddingTime.mid,238.59375,128,Unknown,"36, 30",3725
PullingTheString.mid,298.6996875,83,Unknown,"81, 33, 27, 30",6669
PullMeUnder.mid,511.17459700833336,102,0,"33, 26, 36, 48, 19, 62, 117, 54, 25, 87, 57, 90, 28, 29, 30",13893
PumpkinHead.mid,137.225568,200,Unknown,"34, 29, 30",3714
PunchMeIBleed.mid,292.576832,90,Unknown,"80, 33, 100, 30",5062
Punishment.mid,277.598,96,Unknown,30,2580
PunishmentDivine.mid,330.98868,182,Unknown,"33, 102, 91, 29, 30",13928
Punk-reggaeJam.mid,107.8,120,Unknown,"24, 25, 30",2438
Pure.mid,403.19983199999996,175,Unknown,"33, 65, 6, 48, 61, 29, 30",14674
PureEvilAndHate.mid,172.5,160,Unknown,"36, 29",6845
PurestFeeling.mid,183.65,120,0,"0, 65, 33, 87, 25",1311
Purgatory.mid,200.16006,280,Unknown,"33, 52, 29, 30",5372
Purity.mid,259.5,160,Unknown,"34, 30",3980
PushingThrough.mid,203.06142,98,Unknown,"33, 30",4651
Pyromania.mid,266.94885000000005,118,Unknown,"36, 29, 30",9665
QueenOfTheReich.mid,254.41214500000004,167,Unknown,"54, 33, 29, 30",6291
Question.mid,197.666469,90,Unknown,"65, 34, 25, 30",6111
Quest_for_Fire.mid,211.75,199,Unknown,"33, 52, 29, 30",7318
RadiationDay.mid,291.802992,180,Unknown,"34, 29, 30",6337
RadioVideo.mid,253.17371199999997,141,Unknown,"33, 105, 21, 24, 26, 27, 28, 29",7615
RageForOrder.mid,240.75,100,Unknown,"33, 78, 50, 52, 24, 25, 30",2292
RageToOvercome.mid,276.249558,144,Unknown,"33, 30",7840
RainbowEyes.mid,414.5536619999999,69,Unknown,"35, 90, 75, 48, 26",2139
RainingBlood.mid,175.45341799999997,240,Unknown,"34, 30",6509
RainOfAThousandFlames.mid,222.857928,110,Unknown,"33, 70, 40, 14, 48, 52, 55, 60, 30",5847
RainSong.mid,461.72142849999994,78,7,"0, 35, 48, 81, 83, 24, 25, 26, 27, 29",7782
RainSunGone.mid,275.29398,85,Unknown,"33, 30",6123
RaisedOnRock.mid,159.35766800416667,125,Unknown,"65, 33, 25, 29, 30",4389
RaiseYourGlasses.mid,242.833188,119,Unknown,"34, 29",5013
RaiseYourHandsToRock.mid,155.29404000000002,102,Unknown,"25, 29, 30",1435
RambleOn.mid,256.8,99,0,"33, 80, 85, 24, 26",11344
RamItDown.mid,343.63602000000003,220,Unknown,30,3434
Rammstein.mid,111.428512,112,Unknown,"33, 38, 48, 89, 125, 30",1314
Raw.mid,221.454324,110,Unknown,"33, 30",3526
RawDog.mid,443.91596074999995,195,Unknown,"33, 2, 6, 39, 104, 41, 80, 49, 81, 52, 84, 85, 90, 91, 30, 31",19149
RazorbladeSigh.mid,293.370336,165,Unknown,"33, 52, 30",6580
Re-arranged.mid,274.1538096,104,Unknown,"32, 25, 26, 27, 29, 30",5087
Re-entry.mid,90.0,100,Unknown,"33, 84, 30",1658
ReadBetweenTheLines.mid,190.78125,192,Unknown,"34, 30",4690
Reality.mid,63.999936,270,Unknown,30,2410
ReasonToLive.mid,226.8,100,0,"34, 81, 90, 30, 63",3763
RebellionInDreamland(Live).mid,482.22281599999997,96,Unknown,"48, 34, 29, 6",6084
RebellionInDreamland.mid,524.3995620000001,90,Unknown,"34, 68, 48, 29, 30",12407
RebelYell.mid,274.285056,168,Unknown,"33, 30",7386
Reborn.mid,127.49994000000001,128,Unknown,30,4150
Reckless.mid,241.73879200000005,138,Unknown,"33, 29, 30",5173
Reconciliation.mid,268.694658,138,Unknown,"0, 35, 52, 27, 29",2918
Reconnect.mid,216.85692600000002,105,Unknown,"81, 34, 30",6827
RedHot.mid,197.70480600000002,122,Unknown,"33, 30",4765
Rediscovery(Part1)-Segue.mid,82.25609325000002,130,Unknown,"71, 14, 49, 52, 27",542
Rediscovery(Part2)-TheNewMythology.mid,724.266265,188,Unknown,"0, 33, 100, 5, 103, 43, 48, 49, 19, 20, 52, 119, 29, 30, 31",14467
RedLightInMyEyes(Part1).mid,283.206123,99,Unknown,"34, 30, 6",6992
RedLightInMyEyes(Part2).mid,216.63125399999998,190,Unknown,"34, 104, 48, 29, 30",8022
Refuge.mid,35.368368,190,Unknown,"33, 29",1009
Regression.mid,90.68779720833334,109,2,"72, 25, 91",826
RegularPeople.mid,288.636075,132,Unknown,30,3259
ReignInBlood.mid,143.368206,190,Unknown,30,5023
ReignInMadness.mid,512.4053875000002,120,Unknown,"0, 33, 65, 48, 16, 50, 81, 52, 25, 30",13222
ReignOfTerror.mid,209.53825199999997,130,Unknown,"33, 67, 29",3469
Relentless.mid,188.0,120,Unknown,"33, 30",3444
Reload.mid,141.91300800000002,115,Unknown,"33, 34, 42, 88, 29, 30",4066
RemainsOfYou.mid,201.04819275,62,Unknown,"33, 30",2870
Remedy.mid,200.30749199999997,130,Unknown,"33, 30",4027
Remember.mid,237.07306799999998,82,Unknown,"34, 30",6787
Remember_Tomorrow (1).mid,269.428562,100,7,"33, 27, 52, 29",4969
Remember_Tomorrow.mid,269.428562,100,7,"33, 27, 52, 29",4969
RenaissanceFair.mid,230.32247699999996,93,Unknown,"35, 68, 105, 74, 107, 48, 25",8716
Repentless.mid,197.14266,210,Unknown,"33, 30",6672
Reptile.mid,218.177812125,132,0,"96, 81, 84, 54, 60",2216
RequiemForADream.mid,228.33549299999999,65,Unknown,"40, 48, 46",826
RerouteToRemain.mid,227.02679999999998,185,Unknown,"48, 36, 93, 30",5623
RescueMeOrBuryMe.mid,431.255532,72,Unknown,"25, 30",2047
Resin.mid,111.75,120,Unknown,"33, 30",2602
Resist.mid,145.5,160,Unknown,"33, 29, 30",2827
Resistance.mid,265.84588799999995,130,Unknown,"27, 30",2061
RestlessOblivion.mid,491.427619,90,Unknown,"33, 52, 30, 49",10247
Resurrection.mid,86.878474,152,Unknown,"24, 30",2434
RetryAbortIgnore.mid,259.80204200000003,276,Unknown,"33, 29, 30",7712
ReturnOfTheVampire.mid,314.54313200000007,126,Unknown,"34, 19, 20, 29, 30",4707
Revelation(DivusPennaeExTragoedia).mid,563.4927355,140,Unknown,"0, 33, 6, 48, 81, 52, 25, 29, 30",10622
Revelations.mid,252.182112,140,Unknown,"33, 53, 30, 25",2493
Revenga.mid,224.78862,142,Unknown,"33, 27, 30",4612
Revenge.mid,206.4,100,Unknown,"33, 30",2308
RevengeOfTheZombie.mid,194.0,120,Unknown,"34, 30",5966
RevengeWedge.mid,28.0,120,Unknown,30,186
Revival.mid,455.7207288333332,138,Unknown,"89, 33, 36, 48, 52, 24, 25, 26, 27, 29, 30, 31",11847
Revolution.mid,277.142192,168,Unknown,"33, 29, 30",8394
RevolutionIsMyName.mid,316.8398865,93,7,"34, 30, 31",4900
Rhinosaur.mid,197.64541,88,Unknown,29,1820
RhythmOfLove.mid,205.42106975000002,94,0,"34, 82, 85, 27, 29, 30",2928
RichiesAcousticThing.mid,47.857028,168,Unknown,25,327
RidersOnTheMoonlight.mid,248.31056250000003,148,Unknown,"48, 25, 34, 30",5044
RideTheWind.mid,213.91274400000003,138,Unknown,30,3061
RidingOnTheWind.mid,185.99981400000001,180,Unknown,"34, 30",4686
RidingTheWindsOfEternity.mid,245.092364,150,Unknown,"33, 2, 73, 42, 46, 47, 48, 52, 56, 122, 30",5161
RightHere.mid,269.47328000000005,114,Unknown,"25, 30",3357
Rime_Of_The_Ancient_Mariner.mid,807.55413225,114,7,"25, 53, 30, 33",18610
Ringfinger.mid,333.3220259166667,107,0,"34, 35, 38, 107, 78, 115, 30, 127",7606
RingOfFire.mid,275.25,160,Unknown,"29, 30",2252
Rip.mid,80.0,100,Unknown,"120, 25, 34, 30",1798
RipItOut.mid,204.999672,144,Unknown,"34, 30",4212
Rise copy.mid,279.78918,180,Unknown,"34, 30",6413
Rise.mid,240.92283600000002,195,Unknown,"36, 30",5406
RisingStarShineOn.mid,443.233162,90,Unknown,"0, 34, 48, 29, 30",12329
RoadsToMadness.mid,572.246726,83,Unknown,"73, 48, 24, 25, 60, 29, 30",6966
RockAndRoll.mid,230.77157749999998,160,9,"33, 2, 35, 29",6131
RockAndRollDreamsComeThrough.mid,318.07758988020834,112,Unknown,"96, 1, 34, 35, 65, 50, 18, 52, 53, 22, 27, 29, 30, 95",6269
RockAndRollHell.mid,256.63792,90,0,"81, 25, 34, 30",5187
RockBottom.mid,183.1049885,95,0,"32, 33, 34, 18, 26, 93, 30",3377
RockDiscipline.mid,2692.149593,150,Unknown,"27, 30",11582
Rocket.mid,349.883511,172,Unknown,"36, 29, 30",4550
RocketRide.mid,237.26955785,145,7,"81, 34, 30, 31",6354
RockHard.mid,204.5,120,5,"34, 99, 81, 25, 30",5656
RockHardRideFree.mid,337.164033,134,Unknown,"34, 30",5287
RocknRollAllNight.mid,192.4,150,0,"81, 34, 30",5636
RockNRollMachine.mid,735.6,100,Unknown,"24, 29",4736
RockOfAges.mid,237.6,100,Unknown,"85, 29, 30",1306
RockRock(TilYouDrop).mid,214.28550000000004,140,Unknown,"81, 29, 30",2119
RockTheParty.mid,151.125,199,Unknown,"33, 30",2750
RockTheWorld.mid,211.20000000000002,100,Unknown,"34, 30",2935
RockYouAllAroundTheWorld.mid,211.999788,180,Unknown,"33, 29, 30",2950
RockYouLikeAHurricane.mid,253.68,125,0,"2, 37, 105, 85, 119, 29, 30",4995
Rollin.mid,192.0,100,Unknown,"33, 84, 30",3516
Romance.mid,66.71259900000001,115,Unknown,"24, 110, 124, 126",1481
RoomAThousandYearsWide.mid,218.0,120,Unknown,"33, 30",5547
RoomOfGoldenAir.mid,176.666384,144,Unknown,"33, 20, 29, 30",4265
RoomService.mid,176.2191585,156,11,"34, 30",4346
RopeEnds.mid,418.8649826666667,132,Unknown,"0, 33, 48, 24, 28, 30",5867
RottingMisery.mid,309.353496,120,Unknown,"33, 2, 29, 30",2941
Roulette.mid,204.68766875000003,125,Unknown,"40, 25",1906
RoyalOrleans.mid,173.42325,111,9,"35, 83, 30",6424
Ruiner.mid,297.930816,116,0,"0, 35, 61, 85, 54, 56, 90, 29, 30",5751
RumbleFish.mid,191.6377905,116,Unknown,"34, 81, 27, 29, 30",4512
RunForCover.mid,204.3,200,Unknown,"34, 117, 30",3691
RunForTheNight.mid,216.1875,160,Unknown,"34, 29, 30",7147
RunningWild.mid,165.797386,188,Unknown,"33, 29",4196
Running_Free (1).mid,172.85237229999998,190,Unknown,"65, 29, 33",6511
Running_Free.mid,172.85237229999998,190,Unknown,"65, 29, 33",6511
RunOfTheMill.mid,213.6,50,Unknown,25,488
RunRiot.mid,260.625,160,Unknown,"36, 29, 30",4108
Run_To_The_Hills.mid,222.64483083333332,136,5,"33, 52, 29, 30",8396
RustyCage.mid,267.27373,190,Unknown,"29, 30",1069
SabbathOfSin.mid,247.74144,155,Unknown,"34, 30",6029
SacramentOfWilderness.mid,247.862007,145,Unknown,"33, 101, 6, 48, 85, 30",8501
SacrificedSons.mid,575.4475255,75,Unknown,"0, 33, 3, 70, 102, 72, 73, 80, 48, 49, 62, 89, 26, 29, 30",11883
SacrificeToSatan.mid,200.48683200000002,155,Unknown,"34, 30",4363
SadlySingsDestiny.mid,360.454185,132,Unknown,"37, 6, 80, 52, 30",9072
SadStatue.mid,203.4704865,170,Unknown,"25, 34, 30",5955
SailOfCharon.mid,70.90902000000001,110,Unknown,"29, 30",1316
SalamandersintheSun.mid,127.1510865,172,Unknown,"66, 35, 73, 9, 25, 29",2689
San-San-Nana-Byoushi.mid,182.99981699999998,130,Unknown,"33, 30",2222
